Jahr,Nationalität,Geschlecht,Familienstatus,Alter,Anzahl
31.12.2019,Deutsche,männlich,Lebenspartnerschaft,14,-
31.12.2019,Deutsche,männlich,Lebenspartnerschaft aufgehoben,14,-
31.12.2019,Deutsche,männlich,Lebenspartner verstorben,14,-
31.12.2019,Deutsche,weiblich,ledig,14,323830
31.12.2019,Deutsche,weiblich,verheiratet,14,-
31.12.2019,Deutsche,weiblich,verwitwet,14,-
31.12.2019,Deutsche,weiblich,geschieden,14,-
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft,14,-
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,14,-
31.12.2019,Deutsche,weiblich,Lebenspartner verstorben,14,-
31.12.2019,Ausländer,männlich,ledig,14,40320
31.12.2019,Ausländer,männlich,verheiratet,14,-
31.12.2019,Ausländer,männlich,verwitwet,14,-
31.12.2019,Ausländer,männlich,geschieden,14,-
31.12.2019,Ausländer,männlich,Lebenspartnerschaft,14,-
31.12.2019,Ausländer,männlich,Lebenspartnerschaft aufgehoben,14,-
31.12.2019,Ausländer,männlich,Lebenspartner verstorben,14,-
31.12.2019,Ausländer,weiblich,ledig,14,35686
31.12.2019,Ausländer,weiblich,verheiratet,14,-
31.12.2019,Ausländer,weiblich,verwitwet,14,-
31.12.2019,Ausländer,weiblich,geschieden,14,1
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft,14,-
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,14,-
31.12.2019,Ausländer,weiblich,Lebenspartner verstorben,14,-
31.12.2020,Deutsche,männlich,ledig,14,336168
31.12.2020,Deutsche,männlich,verheiratet,14,-
31.12.2020,Deutsche,männlich,verwitwet,14,-
31.12.2020,Deutsche,männlich,geschieden,14,-
31.12.2020,Deutsche,männlich,Lebenspartnerschaft,14,-
31.12.2020,Deutsche,männlich,Lebenspartnerschaft aufgehoben,14,-
31.12.2020,Deutsche,männlich,Lebenspartner verstorben,14,-
31.12.2020,Deutsche,weiblich,ledig,14,318082
31.12.2020,Deutsche,weiblich,verheiratet,14,2
31.12.2020,Deutsche,weiblich,verwitwet,14,-
31.12.2020,Deutsche,weiblich,geschieden,14,-
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft,14,-
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,14,-
31.12.2020,Deutsche,weiblich,Lebenspartner verstorben,14,-
31.12.2020,Ausländer,männlich,ledig,14,42775
31.12.2020,Ausländer,männlich,verheiratet,14,-
31.12.2020,Ausländer,männlich,verwitwet,14,-
31.12.2020,Ausländer,männlich,geschieden,14,-
31.12.2020,Ausländer,männlich,Lebenspartnerschaft,14,-
31.12.2020,Ausländer,männlich,Lebenspartnerschaft aufgehoben,14,-
31.12.2020,Ausländer,männlich,Lebenspartner verstorben,14,-
31.12.2020,Ausländer,weiblich,ledig,14,38143
31.12.2020,Ausländer,weiblich,verheiratet,14,-
31.12.2020,Ausländer,weiblich,verwitwet,14,-
31.12.2020,Ausländer,weiblich,geschieden,14,-
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft,14,-
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,14,-
31.12.2020,Ausländer,weiblich,Lebenspartner verstorben,14,-
31.12.2021,Deutsche,männlich,ledig,14,342546
31.12.2021,Deutsche,männlich,verheiratet,14,-
31.12.2021,Deutsche,männlich,verwitwet,14,-
31.12.2021,Deutsche,männlich,geschieden,14,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft,14,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft aufgehoben,14,-
31.12.2021,Deutsche,männlich,Lebenspartner verstorben,14,-
31.12.2021,Deutsche,weiblich,ledig,14,324454
31.12.2021,Deutsche,weiblich,verheiratet,14,-
31.12.2021,Deutsche,weiblich,verwitwet,14,-
31.12.2021,Deutsche,weiblich,geschieden,14,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft,14,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,14,-
31.12.2021,Deutsche,weiblich,Lebenspartner verstorben,14,-
31.12.2021,Ausländer,männlich,ledig,14,46394
31.12.2021,Ausländer,männlich,verheiratet,14,-
31.12.2021,Ausländer,männlich,verwitwet,14,-
31.12.2021,Ausländer,männlich,geschieden,14,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft,14,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft aufgehoben,14,-
31.12.2021,Ausländer,männlich,Lebenspartner verstorben,14,-
31.12.2021,Ausländer,weiblich,ledig,14,41474
31.12.2021,Ausländer,weiblich,verheiratet,14,-
31.12.2021,Ausländer,weiblich,verwitwet,14,-
31.12.2021,Ausländer,weiblich,geschieden,14,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft,14,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,14,-
31.12.2021,Ausländer,weiblich,Lebenspartner verstorben,14,-
31.12.2022,Deutsche,männlich,ledig,14,342090
31.12.2022,Deutsche,männlich,verheiratet,14,-
31.12.2022,Deutsche,männlich,verwitwet,14,-
31.12.2022,Deutsche,männlich,geschieden,14,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft,14,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft aufgehoben,14,-
31.12.2022,Deutsche,männlich,Lebenspartner verstorben,14,-
31.12.2022,Deutsche,weiblich,ledig,14,325637
31.12.2022,Deutsche,weiblich,verheiratet,14,-
31.12.2022,Deutsche,weiblich,verwitwet,14,-
31.12.2022,Deutsche,weiblich,geschieden,14,1
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft,14,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,14,-
31.12.2022,Deutsche,weiblich,Lebenspartner verstorben,14,-
31.12.2022,Ausländer,männlich,ledig,14,61878
31.12.2022,Ausländer,männlich,verheiratet,14,-
31.12.2022,Ausländer,männlich,verwitwet,14,-
31.12.2022,Ausländer,männlich,geschieden,14,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft,14,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft aufgehoben,14,-
31.12.2022,Ausländer,männlich,Lebenspartner verstorben,14,-
31.12.2022,Ausländer,weiblich,ledig,14,56294
31.12.2022,Ausländer,weiblich,verheiratet,14,1
31.12.2022,Ausländer,weiblich,verwitwet,14,-
31.12.2022,Ausländer,weiblich,geschieden,14,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft,14,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,14,-
31.12.2022,Ausländer,weiblich,Lebenspartner verstorben,14,-
__________,,,,14,
31.12.2014,Deutsche,männlich,ledig,15,366139
31.12.2014,Deutsche,männlich,verheiratet,15,-
31.12.2014,Deutsche,männlich,verwitwet,15,-
31.12.2014,Deutsche,männlich,geschieden,15,-
31.12.2014,Deutsche,männlich,Lebenspartnerschaft,15,-
31.12.2014,Deutsche,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2014,Deutsche,männlich,Lebenspartner verstorben,15,-
31.12.2014,Deutsche,weiblich,ledig,15,346257
31.12.2014,Deutsche,weiblich,verheiratet,15,1
31.12.2014,Deutsche,weiblich,verwitwet,15,-
31.12.2014,Deutsche,weiblich,geschieden,15,-
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft,15,-
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2014,Deutsche,weiblich,Lebenspartner verstorben,15,-
31.12.2014,Ausländer,männlich,ledig,15,38380
31.12.2014,Ausländer,männlich,verheiratet,15,-
31.12.2014,Ausländer,männlich,verwitwet,15,-
31.12.2014,Ausländer,männlich,geschieden,15,-
31.12.2014,Ausländer,männlich,Lebenspartnerschaft,15,-
31.12.2014,Ausländer,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2014,Ausländer,männlich,Lebenspartner verstorben,15,-
31.12.2014,Ausländer,weiblich,ledig,15,35862
31.12.2014,Ausländer,weiblich,verheiratet,15,19
31.12.2014,Ausländer,weiblich,verwitwet,15,-
31.12.2014,Ausländer,weiblich,geschieden,15,3
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft,15,-
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2014,Ausländer,weiblich,Lebenspartner verstorben,15,-
31.12.2015,Deutsche,männlich,ledig,15,377894
31.12.2015,Deutsche,männlich,verheiratet,15,-
31.12.2015,Deutsche,männlich,verwitwet,15,-
31.12.2015,Deutsche,männlich,geschieden,15,-
31.12.2015,Deutsche,männlich,Lebenspartnerschaft,15,-
31.12.2015,Deutsche,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2015,Deutsche,männlich,Lebenspartner verstorben,15,-
31.12.2015,Deutsche,weiblich,ledig,15,359109
31.12.2015,Deutsche,weiblich,verheiratet,15,2
31.12.2015,Deutsche,weiblich,verwitwet,15,-
31.12.2015,Deutsche,weiblich,geschieden,15,-
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft,15,-
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2015,Deutsche,weiblich,Lebenspartner verstorben,15,-
31.12.2015,Ausländer,männlich,ledig,15,36536
31.12.2015,Ausländer,männlich,verheiratet,15,-
31.12.2015,Ausländer,männlich,verwitwet,15,-
31.12.2015,Ausländer,männlich,geschieden,15,-
31.12.2015,Ausländer,männlich,Lebenspartnerschaft,15,-
31.12.2015,Ausländer,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2015,Ausländer,männlich,Lebenspartner verstorben,15,-
31.12.2015,Ausländer,weiblich,ledig,15,28609
31.12.2015,Ausländer,weiblich,verheiratet,15,63
31.12.2015,Ausländer,weiblich,verwitwet,15,-
31.12.2015,Ausländer,weiblich,geschieden,15,1
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft,15,-
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,15,1
31.12.2015,Ausländer,weiblich,Lebenspartner verstorben,15,-
31.12.2016,Deutsche,männlich,ledig,15,363815
31.12.2016,Deutsche,männlich,verheiratet,15,-
31.12.2016,Deutsche,männlich,verwitwet,15,-
31.12.2016,Deutsche,männlich,geschieden,15,-
31.12.2016,Deutsche,männlich,Lebenspartnerschaft,15,-
31.12.2016,Deutsche,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2016,Deutsche,männlich,Lebenspartner verstorben,15,-
31.12.2016,Deutsche,weiblich,ledig,15,344231
31.12.2016,Deutsche,weiblich,verheiratet,15,1
31.12.2016,Deutsche,weiblich,verwitwet,15,-
31.12.2016,Deutsche,weiblich,geschieden,15,-
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft,15,-
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2016,Deutsche,weiblich,Lebenspartner verstorben,15,-
31.12.2016,Ausländer,männlich,ledig,15,37548
31.12.2016,Ausländer,männlich,verheiratet,15,2
31.12.2016,Ausländer,männlich,verwitwet,15,-
31.12.2016,Ausländer,männlich,geschieden,15,-
31.12.2016,Ausländer,männlich,Lebenspartnerschaft,15,-
31.12.2016,Ausländer,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2016,Ausländer,männlich,Lebenspartner verstorben,15,1
31.12.2016,Ausländer,weiblich,ledig,15,29222
31.12.2016,Ausländer,weiblich,verheiratet,15,39
31.12.2016,Ausländer,weiblich,verwitwet,15,-
31.12.2016,Ausländer,weiblich,geschieden,15,1
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft,15,-
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,15,1
31.12.2016,Ausländer,weiblich,Lebenspartner verstorben,15,-
31.12.2017,Deutsche,männlich,ledig,15,355221
31.12.2017,Deutsche,männlich,verheiratet,15,-
31.12.2017,Deutsche,männlich,verwitwet,15,-
31.12.2017,Deutsche,männlich,geschieden,15,-
31.12.2017,Deutsche,männlich,Lebenspartnerschaft,15,-
31.12.2017,Deutsche,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2017,Deutsche,männlich,Lebenspartner verstorben,15,-
31.12.2017,Deutsche,weiblich,ledig,15,336846
31.12.2017,Deutsche,weiblich,verheiratet,15,-
31.12.2017,Deutsche,weiblich,verwitwet,15,-
31.12.2017,Deutsche,weiblich,geschieden,15,-
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft,15,-
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2017,Deutsche,weiblich,Lebenspartner verstorben,15,-
31.12.2017,Ausländer,männlich,ledig,15,37135
31.12.2017,Ausländer,männlich,verheiratet,15,1
31.12.2017,Ausländer,männlich,verwitwet,15,-
31.12.2017,Ausländer,männlich,geschieden,15,-
31.12.2017,Ausländer,männlich,Lebenspartnerschaft,15,-
31.12.2017,Ausländer,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2017,Ausländer,männlich,Lebenspartner verstorben,15,-
31.12.2017,Ausländer,weiblich,ledig,15,31024
31.12.2017,Ausländer,weiblich,verheiratet,15,10
31.12.2017,Ausländer,weiblich,verwitwet,15,-
31.12.2017,Ausländer,weiblich,geschieden,15,-
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft,15,-
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,15,1
31.12.2017,Ausländer,weiblich,Lebenspartner verstorben,15,-
31.12.2018,Deutsche,männlich,ledig,15,348864
31.12.2018,Deutsche,männlich,verheiratet,15,-
31.12.2018,Deutsche,männlich,verwitwet,15,-
31.12.2018,Deutsche,männlich,geschieden,15,-
31.12.2018,Deutsche,männlich,Lebenspartnerschaft,15,-
31.12.2018,Deutsche,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2018,Deutsche,männlich,Lebenspartner verstorben,15,-
31.12.2018,Deutsche,weiblich,ledig,15,331183
31.12.2018,Deutsche,weiblich,verheiratet,15,-
31.12.2018,Deutsche,weiblich,verwitwet,15,-
31.12.2018,Deutsche,weiblich,geschieden,15,-
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft,15,-
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2018,Deutsche,weiblich,Lebenspartner verstorben,15,-
31.12.2018,Ausländer,männlich,ledig,15,38574
31.12.2018,Ausländer,männlich,verheiratet,15,-
31.12.2018,Ausländer,männlich,verwitwet,15,-
31.12.2018,Ausländer,männlich,geschieden,15,-
31.12.2018,Ausländer,männlich,Lebenspartnerschaft,15,-
31.12.2018,Ausländer,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2018,Ausländer,männlich,Lebenspartner verstorben,15,-
31.12.2018,Ausländer,weiblich,ledig,15,33725
31.12.2018,Ausländer,weiblich,verheiratet,15,3
31.12.2018,Ausländer,weiblich,verwitwet,15,-
31.12.2018,Ausländer,weiblich,geschieden,15,1
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft,15,-
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,15,1
31.12.2018,Ausländer,weiblich,Lebenspartner verstorben,15,-
31.12.2019,Deutsche,männlich,ledig,15,348941
31.12.2019,Deutsche,männlich,verheiratet,15,-
31.12.2019,Deutsche,männlich,verwitwet,15,-
31.12.2019,Deutsche,männlich,geschieden,15,-
31.12.2019,Deutsche,männlich,Lebenspartnerschaft,15,-
31.12.2019,Deutsche,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2019,Deutsche,männlich,Lebenspartner verstorben,15,-
31.12.2019,Deutsche,weiblich,ledig,15,331623
31.12.2019,Deutsche,weiblich,verheiratet,15,-
31.12.2019,Deutsche,weiblich,verwitwet,15,-
31.12.2019,Deutsche,weiblich,geschieden,15,-
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft,15,-
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2019,Deutsche,weiblich,Lebenspartner verstorben,15,-
31.12.2019,Ausländer,männlich,ledig,15,40419
31.12.2019,Ausländer,männlich,verheiratet,15,1
31.12.2019,Ausländer,männlich,verwitwet,15,-
31.12.2019,Ausländer,männlich,geschieden,15,-
31.12.2019,Ausländer,männlich,Lebenspartnerschaft,15,-
31.12.2019,Ausländer,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2019,Ausländer,männlich,Lebenspartner verstorben,15,-
31.12.2019,Ausländer,weiblich,ledig,15,35838
31.12.2019,Ausländer,weiblich,verheiratet,15,-
31.12.2019,Ausländer,weiblich,verwitwet,15,1
31.12.2019,Ausländer,weiblich,geschieden,15,-
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft,15,-
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2019,Ausländer,weiblich,Lebenspartner verstorben,15,-
31.12.2020,Deutsche,männlich,ledig,15,341227
31.12.2020,Deutsche,männlich,verheiratet,15,-
31.12.2020,Deutsche,männlich,verwitwet,15,-
31.12.2020,Deutsche,männlich,geschieden,15,-
31.12.2020,Deutsche,männlich,Lebenspartnerschaft,15,-
31.12.2020,Deutsche,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2020,Deutsche,männlich,Lebenspartner verstorben,15,-
31.12.2020,Deutsche,weiblich,ledig,15,324359
31.12.2020,Deutsche,weiblich,verheiratet,15,-
31.12.2020,Deutsche,weiblich,verwitwet,15,-
31.12.2020,Deutsche,weiblich,geschieden,15,-
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft,15,-
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2020,Deutsche,weiblich,Lebenspartner verstorben,15,-
31.12.2020,Ausländer,männlich,ledig,15,41796
31.12.2020,Ausländer,männlich,verheiratet,15,-
31.12.2020,Ausländer,männlich,verwitwet,15,-
31.12.2020,Ausländer,männlich,geschieden,15,-
31.12.2020,Ausländer,männlich,Lebenspartnerschaft,15,-
31.12.2020,Ausländer,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2020,Ausländer,männlich,Lebenspartner verstorben,15,-
31.12.2020,Ausländer,weiblich,ledig,15,36834
31.12.2020,Ausländer,weiblich,verheiratet,15,1
31.12.2020,Ausländer,weiblich,verwitwet,15,-
31.12.2020,Ausländer,weiblich,geschieden,15,1
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft,15,-
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2020,Ausländer,weiblich,Lebenspartner verstorben,15,-
31.12.2021,Deutsche,männlich,ledig,15,336707
31.12.2021,Deutsche,männlich,verheiratet,15,-
31.12.2021,Deutsche,männlich,verwitwet,15,-
31.12.2021,Deutsche,männlich,geschieden,15,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft,15,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2021,Deutsche,männlich,Lebenspartner verstorben,15,-
31.12.2021,Deutsche,weiblich,ledig,15,318506
31.12.2021,Deutsche,weiblich,verheiratet,15,2
31.12.2021,Deutsche,weiblich,verwitwet,15,-
31.12.2021,Deutsche,weiblich,geschieden,15,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft,15,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2021,Deutsche,weiblich,Lebenspartner verstorben,15,-
31.12.2021,Ausländer,männlich,ledig,15,45011
31.12.2021,Ausländer,männlich,verheiratet,15,-
31.12.2021,Ausländer,männlich,verwitwet,15,-
31.12.2021,Ausländer,männlich,geschieden,15,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft,15,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2021,Ausländer,männlich,Lebenspartner verstorben,15,-
31.12.2021,Ausländer,weiblich,ledig,15,39792
31.12.2021,Ausländer,weiblich,verheiratet,15,-
31.12.2021,Ausländer,weiblich,verwitwet,15,-
31.12.2021,Ausländer,weiblich,geschieden,15,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft,15,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2021,Ausländer,weiblich,Lebenspartner verstorben,15,-
31.12.2022,Deutsche,männlich,ledig,15,343184
31.12.2022,Deutsche,männlich,verheiratet,15,-
31.12.2022,Deutsche,männlich,verwitwet,15,-
31.12.2022,Deutsche,männlich,geschieden,15,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft,15,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2022,Deutsche,männlich,Lebenspartner verstorben,15,-
31.12.2022,Deutsche,weiblich,ledig,15,325094
31.12.2022,Deutsche,weiblich,verheiratet,15,-
31.12.2022,Deutsche,weiblich,verwitwet,15,-
31.12.2022,Deutsche,weiblich,geschieden,15,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft,15,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2022,Deutsche,weiblich,Lebenspartner verstorben,15,-
31.12.2022,Ausländer,männlich,ledig,15,59196
31.12.2022,Ausländer,männlich,verheiratet,15,-
31.12.2022,Ausländer,männlich,verwitwet,15,-
31.12.2022,Ausländer,männlich,geschieden,15,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft,15,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft aufgehoben,15,-
31.12.2022,Ausländer,männlich,Lebenspartner verstorben,15,-
31.12.2022,Ausländer,weiblich,ledig,15,52093
31.12.2022,Ausländer,weiblich,verheiratet,15,-
31.12.2022,Ausländer,weiblich,verwitwet,15,-
31.12.2022,Ausländer,weiblich,geschieden,15,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft,15,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,15,-
31.12.2022,Ausländer,weiblich,Lebenspartner verstorben,15,-
__________,,,,15,
31.12.2014,Deutsche,männlich,ledig,16,373457
31.12.2014,Deutsche,männlich,verheiratet,16,-
31.12.2014,Deutsche,männlich,verwitwet,16,2
31.12.2014,Deutsche,männlich,geschieden,16,-
31.12.2014,Deutsche,männlich,Lebenspartnerschaft,16,-
31.12.2014,Deutsche,männlich,Lebenspartnerschaft aufgehoben,16,-
31.12.2014,Deutsche,männlich,Lebenspartner verstorben,16,-
31.12.2014,Deutsche,weiblich,ledig,16,354650
31.12.2014,Deutsche,weiblich,verheiratet,16,7
31.12.2014,Deutsche,weiblich,verwitwet,16,-
31.12.2014,Deutsche,weiblich,geschieden,16,-
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft,16,-
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,16,-
31.12.2014,Deutsche,weiblich,Lebenspartner verstorben,16,-
31.12.2014,Ausländer,männlich,ledig,16,40888
31.12.2014,Ausländer,männlich,verheiratet,16,13
31.12.2014,Ausländer,männlich,verwitwet,16,-
31.12.2014,Ausländer,männlich,geschieden,16,2
31.12.2014,Ausländer,männlich,Lebenspartnerschaft,16,-
31.12.2014,Ausländer,männlich,Lebenspartnerschaft aufgehoben,16,-
31.12.2014,Ausländer,männlich,Lebenspartner verstorben,16,-
31.12.2014,Ausländer,weiblich,ledig,16,36921
31.12.2014,Ausländer,weiblich,verheiratet,16,57
31.12.2014,Ausländer,weiblich,verwitwet,16,-
31.12.2014,Ausländer,weiblich,geschieden,16,1
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft,16,-
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,16,1
31.12.2014,Ausländer,weiblich,Lebenspartner verstorben,16,-
31.12.2015,Deutsche,männlich,ledig,16,367584
31.12.2015,Deutsche,männlich,verheiratet,16,2
31.12.2015,Deutsche,männlich,verwitwet,16,1
31.12.2015,Deutsche,männlich,geschieden,16,-
31.12.2015,Deutsche,männlich,Lebenspartnerschaft,16,-
31.12.2015,Deutsche,männlich,Lebenspartnerschaft aufgehoben,16,-
31.12.2015,Deutsche,männlich,Lebenspartner verstorben,16,-
31.12.2015,Deutsche,weiblich,ledig,16,347543
31.12.2015,Deutsche,weiblich,verheiratet,16,12
31.12.2015,Deutsche,weiblich,verwitwet,16,-
31.12.2015,Deutsche,weiblich,geschieden,16,-
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft,16,-
